TITLE,class,,,,,,,,,,,,,,,,,,,,,,,,,,
DATA TYPE,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORIGIN,JASCO,,,,,,,,,,,,,,,,,,,,,,,,,,
OWNER,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATE,21/09/28,,,,,,,,,,,,,,,,,,,,,,,,,,
TIME,16:11:38,,,,,,,,,,,,,,,,,,,,,,,,,,
SPECTROMETER/DATA SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOCALE,1033,,,,,,,,,,,,,,,,,,,,,,,,,,
RESOLUTION,,,,,,,,,,,,,,,,,,,,,,,,,,,
DELTAX,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
XUNITS,NANOMETERS,,,,,,,,,,,,,,,,,,,,,,,,,,
YUNITS,CD [mdeg],,,,,,,,,,,,,,,,,,,,,,,,,,
Y2UNITS,HT [V],,,,,,,,,,,,,,,,,,,,,,,,,,
Y3UNITS,ABSORBANCE,,,,,,,,,,,,,,,,,,,,,,,,,,
FIRSTX,260,,,,,,,,,,,,,,,,,,,,,,,,,,
LASTX,190,,,,,,,,,,,,,,,,,,,,,,,,,,
NPOINTS,701,,,,,,,,,,,,,,,,,,,,,,,,,,
FIRSTY,0.17797,,,,,,,,,,,,,,,,,,,,,,,,,,
MAXY,12.60967,,,,,,,,,,,,,,,,,,,,,,,,,,
MINY,-5.51119,,,,,,,,,,,,,,,,,,,,,,,,,,
XYDATA,,,,,,,,,,pro. + buffer,,,,,,,,,buffer,,,,,,,,
204.2,-1.11406,285.891,1.11872,-1.11406,285.891,1.11872,-1.20756,285.862,1.1184,0.799751,286.231,1.12246,1.53368,286.353,1.1238,0.851908,285.926,1.1191,1.59568,278.635,1.03796,0.581173,278.727,1.039,2.30441,278.846,1.04034
204.1,-0.984088,286.31,1.12332,-0.984088,286.31,1.12332,-0.47217,285.942,1.11928,-0.79091,286.201,1.12213,-0.786251,286.13,1.12135,-1.7306,286.363,1.1239,2.69781,278.77,1.03948,0.872248,279.3,1.04543,0.00674298,278.818,1.04003
204,-1.20775,286.395,1.12426,-1.20775,286.395,1.12426,0.766784,286.12,1.12124,-0.146865,286.456,1.12493,0.768362,286.563,1.1261,-0.53967,286.388,1.12419,-0.424261,278.615,1.03774,1.72362,278.923,1.04121,3.09492,279.048,1.0426
203.9,0.698799,286.223,1.12237,0.698799,286.223,1.12237,-1.03269,286.658,1.12715,0.835671,286.476,1.12515,0.765544,286.975,1.13063,-0.4875,286.739,1.12804,1.15468,278.889,1.04082,1.99052,279.182,1.04412,2.48511,279.095,1.04313
203.8,0.395601,286.675,1.12733,0.395601,286.675,1.12733,-2.38487,286.495,1.12536,1.7851,286.729,1.12792,-0.722232,286.942,1.13026,-0.692374,286.913,1.12995,2.4424,278.941,1.0414,1.84905,279.525,1.04796,1.18476,279.522,1.04793
203.7,-0.256242,286.855,1.12932,-0.256242,286.855,1.12932,1.29499,286.847,1.12922,0.0151196,287.253,1.13368,-0.375699,287.076,1.13173,-0.0467492,287.195,1.13304,1.85785,279.324,1.04571,2.16439,280.115,1.05458,2.63273,279.6,1.0488
203.6,1.24259,286.95,1.13036,1.24259,286.95,1.13036,-1.34351,287.142,1.13247,-0.447919,287.388,1.13516,0.1039,287.46,1.13595,0.376544,287.397,1.13527,1.86733,279.35,1.046,3.28766,279.985,1.05312,3.11028,279.265,1.04504
203.5,-0.166191,287.245,1.1336,-0.166191,287.245,1.1336,-0.603027,287.272,1.13389,0.305849,287.629,1.1378,-0.0984612,287.553,1.13697,0.402783,287.69,1.13847,3.10602,279.367,1.04618,1.5484,279.898,1.05214,1.79612,279.904,1.05221
203.4,-0.736269,287.416,1.13546,-0.736269,287.416,1.13546,-1.25356,287.441,1.13574,1.4987,287.4,1.1353,-0.868836,287.696,1.13853,0.530394,287.914,1.14092,2.58758,279.665,1.04953,3.6338,280.08,1.05418,2.33326,280.344,1.05714
203.3,-0.175661,287.677,1.13833,-0.175661,287.677,1.13833,0.267099,287.62,1.1377,0.771394,288.369,1.1459,1.22993,288.184,1.14387,-1.03581,288.286,1.14499,3.4383,279.863,1.05175,2.16351,279.803,1.05108,2.35357,279.633,1.04917
203.2,-0.22906,287.51,1.1365,-0.22906,287.51,1.1365,-1.16704,287.799,1.13966,1.49443,288.026,1.14215,-0.135949,288.258,1.14469,2.38264,288.235,1.14443,1.43059,280.084,1.05423,2.84395,279.915,1.05234,1.22847,280.223,1.05578
203.1,1.59385,287.883,1.14059,1.59385,287.883,1.14059,1.02253,287.939,1.1412,-0.260456,288.303,1.14518,0.411716,288.144,1.14344,0.958389,288.269,1.1448,1.28107,280.133,1.05478,3.83,280.036,1.05369,0.59933,280.153,1.055
203,-0.286979,288.331,1.14549,-0.286979,288.331,1.14549,-1.17848,288.124,1.14322,0.572259,288.215,1.14421,0.0307682,288.429,1.14656,-0.424749,288.445,1.14673,1.66554,280.14,1.05486,4.68281,280.224,1.0558,1.90878,280.016,1.05346
202.9,1.58772,288.335,1.14553,1.58772,288.335,1.14553,0.137975,288.451,1.1468,1.67114,289.209,1.15507,2.19396,289.015,1.15295,1.06663,288.938,1.15211,1.87217,280.312,1.05678,3.46624,280.22,1.05576,1.48258,280.091,1.05431
202.8,1.67276,288.734,1.14989,1.67276,288.734,1.14989,-0.541712,288.497,1.1473,-0.1399,288.938,1.15212,1.22239,289.024,1.15306,-0.124006,289.04,1.15323,2.11683,280.405,1.05782,2.15902,280.788,1.06211,1.00911,280.391,1.05767
202.7,-1.32251,288.753,1.1501,-1.32251,288.753,1.1501,-0.287342,288.708,1.14961,1.48786,289.122,1.15412,0.746282,288.952,1.15227,0.300719,288.884,1.15153,0.643037,280.396,1.05771,1.22562,280.605,1.06006,2.46215,280.563,1.05958
202.6,0.166393,289,1.15279,0.166393,289,1.15279,1.08712,289.009,1.15289,0.610093,289.542,1.1587,1.37158,289.428,1.15746,2.26818,289.288,1.15593,1.28833,280.683,1.06093,1.10625,280.349,1.05719,2.00411,280.437,1.05817
202.5,-0.395662,289.187,1.15483,-0.395662,289.187,1.15483,1.59182,289.253,1.15555,2.32107,288.998,1.15277,-0.022056,289.635,1.15972,1.39304,289.924,1.16287,2.40048,280.779,1.062,2.7132,280.678,1.06088,2.31673,281.155,1.0662
202.4,0.00260438,289.451,1.15771,0.00260438,289.451,1.15771,0.0723441,289.254,1.15556,-0.321383,289.623,1.15958,0.884157,290.149,1.16531,2.68783,289.794,1.16145,1.23646,280.92,1.06358,2.50387,281.912,1.07465,1.60511,281.18,1.06648
202.3,-1.02321,289.525,1.15851,-1.02321,289.525,1.15851,0.312665,289.616,1.15951,1.5106,289.552,1.15881,0.359805,290.491,1.16903,1.87565,290.081,1.16457,1.90861,280.774,1.06195,0.968024,281.132,1.06595,3.02607,280.787,1.06209
202.2,1.11228,290.012,1.16382,1.11228,290.012,1.16382,0.905486,289.937,1.163,2.20547,290.112,1.1649,1.35779,290.467,1.16877,2.9702,290.45,1.16858,0.903249,281.376,1.06867,1.01452,281.356,1.06844,2.98566,281.304,1.06786
202.1,0.480392,290.382,1.16785,0.480392,290.382,1.16785,1.49091,289.82,1.16173,0.620542,290.554,1.16971,2.68859,290.743,1.17177,2.6464,290.555,1.16972,1.50729,281.926,1.0748,1.1165,281.785,1.07324,1.61054,281.628,1.07149
202,2.05041,290.571,1.1699,2.05041,290.571,1.1699,1.67684,290.612,1.17034,-1.19615,290.564,1.16982,2.37053,290.76,1.17195,0.957339,290.915,1.17363,2.46616,281.335,1.06822,2.0767,281.524,1.07033,2.05741,281.829,1.07372
201.9,1.17646,290.993,1.17447,1.17646,290.993,1.17447,0.976572,290.818,1.17258,2.59223,290.875,1.1732,1.87735,291.068,1.1753,1.35594,291.178,1.17649,1.09897,281.997,1.0756,2.0065,282.13,1.07707,1.63267,282.121,1.07698
201.8,-1.5062,291.202,1.17674,-1.5062,291.202,1.17674,0.952127,291.284,1.17763,1.60833,291.437,1.1793,1.89544,291.391,1.1788,3.15029,291.383,1.17871,2.05913,281.723,1.07254,1.60111,281.964,1.07523,1.54402,282.378,1.07984
201.7,1.85181,291.216,1.1769,1.85181,291.216,1.1769,0.519993,291.738,1.18255,1.99931,291.386,1.17874,3.16421,291.631,1.1814,2.33711,291.933,1.18467,0.463374,282.483,1.081,1.13498,282.702,1.08343,0.100036,282.611,1.08242
201.6,1.47715,291.601,1.18107,1.47715,291.601,1.18107,1.87668,291.504,1.18002,0.690929,291.894,1.18425,2.43407,291.894,1.18425,0.979662,292.062,1.18606,0.481735,282.635,1.08269,0.566081,282.593,1.08223,1.38049,282.774,1.08423
201.5,2.54185,291.949,1.18484,2.54185,291.949,1.18484,1.48742,291.929,1.18462,2.79144,291.742,1.18259,2.17515,292.024,1.18565,2.39026,292.197,1.18752,1.72858,282.65,1.08286,1.32938,282.731,1.08375,3.00628,282.644,1.08279
201.4,3.09259,291.973,1.1851,3.09259,291.973,1.1851,3.44256,292.262,1.18823,2.56139,292.614,1.19202,2.2133,292.611,1.192,1.25703,292.479,1.19057,3.711,282.934,1.08601,4.49717,282.792,1.08443,0.795437,282.969,1.0864
201.3,1.1938,292.286,1.18849,1.1938,292.286,1.18849,0.948855,292.45,1.19026,3.88018,292.034,1.18576,1.8997,292.694,1.19289,2.88865,292.818,1.19422,2.71587,282.846,1.08503,1.18347,282.669,1.08307,2.40229,283.083,1.08767
201.2,3.38192,292.573,1.19158,3.38192,292.573,1.19158,0.315918,292.325,1.1889,3.19017,292.681,1.19275,3.28325,292.905,1.19517,3.74743,292.928,1.19542,2.05712,283.005,1.0868,1.77467,283.491,1.0922,3.44275,283.472,1.09199
201.1,1.7555,292.739,1.19338,1.7555,292.739,1.19338,2.24387,292.916,1.19529,2.77227,292.977,1.19594,2.59915,292.669,1.19262,2.64952,293.465,1.20121,2.90991,283.119,1.08806,0.909109,283.002,1.08677,3.76541,283.283,1.08989
201,1.93763,292.566,1.1915,1.93763,292.566,1.1915,1.21112,293.396,1.20046,1.79589,293.474,1.2013,2.54748,293.321,1.19965,3.24943,293.559,1.20222,0.951484,283.379,1.09096,1.15305,283.848,1.09615,1.9209,283.408,1.09127
200.9,1.46896,293.405,1.20056,1.46896,293.405,1.20056,1.53428,293.327,1.19971,2.65779,293.554,1.20217,2.62062,293.642,1.20311,0.849504,293.718,1.20393,2.26506,283.536,1.09269,3.07689,283.552,1.09287,0.522081,283.597,1.09337
200.8,3.05024,293.421,1.20073,3.05024,293.421,1.20073,2.28412,293.328,1.19972,5.37362,293.666,1.20337,4.59992,293.774,1.20453,2.17547,293.833,1.20516,1.75795,283.353,1.09067,2.17436,283.759,1.09516,0.734613,283.697,1.09448
200.7,2.62798,293.58,1.20244,2.62798,293.58,1.20244,2.68848,293.515,1.20174,3.39864,293.87,1.20557,2.7241,294.232,1.20946,3.36642,294.102,1.20806,2.69164,283.889,1.0966,1.9364,283.951,1.09729,0.833146,283.943,1.09721
200.6,3.77368,294.12,1.20825,3.77368,294.12,1.20825,2.06781,293.958,1.20652,3.98531,294.124,1.2083,3.52425,294.302,1.21021,3.7846,294.34,1.21062,2.79045,283.767,1.09525,1.23841,283.565,1.09302,2.25782,284.467,1.10301
200.5,1.38883,294.016,1.20714,1.38883,294.016,1.20714,1.96083,294.415,1.21143,1.79261,294.499,1.21233,4.19673,294.701,1.21449,2.40197,294.616,1.21358,0.945771,284.156,1.09957,0.213252,284.394,1.1022,2.26579,284.588,1.10434
200.4,3.85486,294.561,1.21299,3.85486,294.561,1.21299,3.07176,294.581,1.21321,2.9449,295.071,1.21847,3.70433,295.093,1.2187,4.90054,295.093,1.2187,2.97326,284.32,1.10137,2.59194,284.077,1.09869,3.77449,284.707,1.10565
200.3,4.26639,294.888,1.21651,4.26639,294.888,1.21651,2.25294,294.613,1.21355,3.19292,295.085,1.21862,3.44873,295.059,1.21834,2.15708,295.227,1.22014,1.68303,284.349,1.10169,1.90246,283.984,1.09766,1.96779,284.884,1.10761
200.2,3.06716,295.057,1.21832,3.06716,295.057,1.21832,2.96848,294.898,1.21661,3.47761,295.065,1.21841,2.541,295.43,1.22232,4.97528,295.392,1.22191,0.758631,284.671,1.10525,1.96481,284.624,1.10474,3.02366,284.685,1.10541
200.1,4.37308,294.987,1.21757,4.37308,294.987,1.21757,4.38729,295.624,1.2244,4.73252,295.496,1.22302,2.9096,295.724,1.22547,4.22459,296.003,1.22845,2.18375,285.157,1.11062,0.601414,284.787,1.10654,2.52269,285.018,1.10909
200,5.69655,295.315,1.22108,5.69655,295.315,1.22108,4.04891,295.602,1.22416,3.48279,296.113,1.22962,5.05053,296.047,1.22892,4.49519,296.04,1.22885,1.20295,285.129,1.11031,3.54811,284.997,1.10886,1.73399,285.178,1.11085
199.9,5.36599,295.677,1.22496,5.36599,295.677,1.22496,3.61161,295.691,1.22511,4.94676,296.389,1.23258,3.17462,296.362,1.23229,5.27591,296.328,1.23193,2.14737,285.107,1.11008,3.32825,284.98,1.10867,2.78779,285.247,1.11161
199.8,4.51583,296.486,1.23361,4.51583,296.486,1.23361,3.33117,296.257,1.23117,6.32111,296.589,1.23471,4.95064,296.465,1.23339,2.41488,296.791,1.23687,1.67686,285.598,1.11548,2.36126,285.358,1.11284,1.15805,285.598,1.11549
199.7,3.6464,296.073,1.2292,3.6464,296.073,1.2292,2.77916,296.572,1.23453,3.25742,296.741,1.23634,4.26951,296.603,1.23486,5.29864,296.795,1.23691,1.60269,285.565,1.11512,2.20513,285.315,1.11237,0.640094,285.814,1.11787
199.6,5.70175,296.863,1.23764,5.70175,296.863,1.23764,2.8337,296.48,1.23355,3.33845,296.889,1.23792,4.13768,296.811,1.23709,5.23272,297.143,1.24063,1.92447,285.519,1.11462,0.157526,285.672,1.1163,2.17696,285.404,1.11335
199.5,5.69553,296.943,1.2385,5.69553,296.943,1.2385,5.08895,296.587,1.23469,5.16456,297.182,1.24104,5.1381,296.766,1.2366,5.68124,297.063,1.23978,1.49468,285.967,1.11955,2.88895,285.736,1.117,2.57209,285.85,1.11827
199.4,3.26936,297.12,1.24038,3.26936,297.12,1.24038,2.97204,296.894,1.23797,5.39057,297.25,1.24176,5.38157,297.284,1.24213,3.48241,297.399,1.24335,3.63438,285.515,1.11457,1.92337,286.07,1.12069,2.4284,285.8,1.11771
199.3,3.59221,296.572,1.23453,3.59221,296.572,1.23453,6.26417,296.932,1.23838,6.7246,297.496,1.24439,4.3694,297.532,1.24477,5.62417,297.65,1.24603,2.10138,286.082,1.12082,1.18185,286.286,1.12307,1.59161,286.075,1.12074
199.2,3.15287,297.392,1.24328,3.15287,297.392,1.24328,4.50175,297.326,1.24258,5.32715,297.777,1.24738,7.04808,297.652,1.24605,5.87601,297.692,1.24647,1.9215,286.129,1.12133,1.53699,285.86,1.11838,0.524408,286.479,1.12518
199.1,4.40255,297.496,1.24438,4.40255,297.496,1.24438,5.44291,297.297,1.24227,5.01998,297.988,1.24963,5.5948,297.795,1.24758,4.37328,298.129,1.25112,2.13428,286.133,1.12137,1.83295,286.506,1.12548,2.49172,286.449,1.12485
199,6.549,297.824,1.24788,6.549,297.824,1.24788,5.61442,297.433,1.24371,6.75945,297.73,1.24688,5.95738,298.119,1.25102,6.75108,298.207,1.25195,2.60667,286.109,1.12111,2.82437,286.314,1.12336,2.0583,286.54,1.12585
198.9,4.51582,297.844,1.24809,4.51582,297.844,1.24809,5.06655,297.912,1.24881,3.53389,298.176,1.25162,5.17568,298.436,1.25438,3.823,298.444,1.25447,1.51231,286.556,1.12603,2.46898,286.459,1.12497,0.665707,286.581,1.1263
198.8,5.47602,297.963,1.24936,5.47602,297.963,1.24936,5.44717,298.239,1.2523,3.92586,299.176,1.26224,5.40979,298.721,1.25742,6.21605,298.963,1.25998,0.595665,286.29,1.1231,2.56535,286.491,1.12532,0.333839,286.345,1.12371
198.7,5.87624,298.367,1.25366,5.87624,298.367,1.25366,4.72088,298.431,1.25433,4.96186,299.07,1.26112,6.898,299.064,1.26105,6.35151,299.049,1.26089,0.949015,286.743,1.12808,1.91468,286.929,1.13013,1.0468,286.866,1.12944
198.6,6.12578,298.839,1.25867,6.12578,298.839,1.25867,5.61389,298.74,1.25762,5.68646,299.21,1.2626,5.59259,299.213,1.26263,6.7768,299.353,1.26412,1.51123,286.736,1.12801,0.70648,286.814,1.12887,1.016,286.667,1.12725
198.5,6.69713,298.867,1.25896,6.69713,298.867,1.25896,7.58721,298.739,1.25761,7.78871,299.427,1.2649,6.98951,299.597,1.2667,7.33669,299.577,1.26649,1.47581,286.931,1.13015,2.0487,287.107,1.13208,1.5422,287.432,1.13565
198.4,5.23471,299.289,1.26344,5.23471,299.289,1.26344,4.76964,299.656,1.26733,6.19934,299.62,1.26695,6.24397,299.656,1.26732,6.07251,300.034,1.27133,1.32881,287.168,1.13275,3.37518,287.383,1.1351,3.29221,287.463,1.13599
198.3,4.91761,299.428,1.26491,4.91761,299.428,1.26491,6.22361,299.732,1.26813,7.33143,299.89,1.26981,7.46628,300.116,1.27219,7.04543,300.2,1.27308,-0.519453,287.71,1.13869,0.991305,287.558,1.13703,1.18278,287.413,1.13543
198.2,4.47071,299.711,1.26791,4.47071,299.711,1.26791,6.72401,299.95,1.27044,6.8371,300.176,1.27283,4.92421,300.09,1.27192,7.96957,300.235,1.27345,-0.422055,287.469,1.13605,3.24155,288.056,1.14248,-0.377727,287.344,1.13468
198.1,5.11158,299.771,1.26855,5.11158,299.771,1.26855,5.36627,299.982,1.27078,6.53606,300.618,1.2775,5.34175,300.385,1.27504,7.68682,300.502,1.27628,1.99926,287.479,1.13616,1.96984,287.851,1.14023,0.530947,287.938,1.14118
198,6.60009,300.017,1.27115,6.60009,300.017,1.27115,7.39747,300.348,1.27465,7.93363,300.997,1.2815,8.15991,300.825,1.27969,6.07895,301.01,1.28163,0.861606,288.087,1.14281,1.43206,287.567,1.13712,0.323158,287.92,1.14099
197.9,4.70071,300.4,1.27519,4.70071,300.4,1.27519,7.21022,300.354,1.27471,6.84855,301.141,1.28302,5.56169,301.019,1.28173,7.40183,301.033,1.28188,1.49295,288.138,1.14338,2.96574,288.151,1.14351,2.44508,287.938,1.14118
197.8,3.97712,300.403,1.27523,3.97712,300.403,1.27523,8.73181,300.684,1.2782,8.44807,301.459,1.28636,7.8672,301.205,1.28369,6.26825,301.256,1.28423,1.92012,288.05,1.14241,0.611544,288.401,1.14625,2.46749,288.234,1.14443
197.7,5.86905,300.828,1.27971,5.86905,300.828,1.27971,7.31681,300.933,1.28082,8.52484,301.54,1.28723,6.66007,301.561,1.28744,7.66461,301.759,1.28953,0.689846,288.667,1.14915,1.4287,288.319,1.14536,2.34736,288.4,1.14624
197.6,7.64781,301.078,1.28236,7.64781,301.078,1.28236,7.87084,301.22,1.28385,6.4649,301.727,1.28919,6.0368,301.588,1.28773,8.70423,301.613,1.28799,3.11339,288.225,1.14433,1.65363,288.428,1.14654,-0.32456,288.541,1.14778
197.5,8.05729,301.359,1.28532,8.05729,301.359,1.28532,7.6784,301.616,1.28802,7.6153,302.14,1.29353,7.01993,301.811,1.29007,5.99297,302.053,1.29262,1.92106,288.611,1.14855,2.71167,288.68,1.1493,1.26868,288.92,1.15192
197.4,5.59749,301.566,1.2875,5.59749,301.566,1.2875,7.17469,301.635,1.28822,10.1052,302.407,1.29634,7.77163,302.298,1.2952,4.01127,302.401,1.29628,0.670895,289.209,1.15508,0.979381,288.811,1.15073,3.04777,289.297,1.15603
197.3,8.28356,301.939,1.29143,8.28356,301.939,1.29143,5.1561,301.809,1.29006,6.26722,302.49,1.29721,6.94418,302.649,1.29889,6.1984,302.834,1.30083,1.43962,289.11,1.15399,3.37427,289.204,1.15501,3.56143,288.978,1.15255
197.2,6.77404,302.204,1.29421,6.77404,302.204,1.29421,8.38555,302.366,1.29591,7.36714,303.329,1.30602,6.87854,302.84,1.30089,7.3471,302.912,1.30165,-0.398977,289.344,1.15654,1.31418,289.306,1.15613,-0.668906,289.242,1.15544
197.1,7.55015,302.588,1.29825,7.55015,302.588,1.29825,8.43299,302.58,1.29816,6.99466,303.214,1.30481,8.65022,303.196,1.30462,7.17431,303.253,1.30523,0.977937,289.316,1.15623,1.884,289.611,1.15946,3.09805,289.579,1.1591
197,8.61376,302.819,1.30067,8.61376,302.819,1.30067,6.74919,302.951,1.30206,9.65632,304.12,1.3143,6.65116,303.428,1.30705,8.69407,303.335,1.30608,2.72099,289.861,1.16218,1.04062,289.487,1.1581,1.71216,289.635,1.15971
196.9,6.85072,303.162,1.30426,6.85072,303.162,1.30426,7.45452,303.035,1.30294,8.28612,303.35,1.30624,7.81851,303.535,1.30818,7.3994,303.655,1.30943,1.20716,289.794,1.16144,1.32068,289.939,1.16303,0.813789,289.665,1.16004
196.8,8.7699,303.063,1.30323,8.7699,303.063,1.30323,7.1578,303.561,1.30845,6.21593,304.138,1.31449,6.34104,303.914,1.31215,9.15327,304.137,1.31448,2.27991,290.094,1.16471,1.43214,290.432,1.16838,1.37799,290.099,1.16477
196.7,8.81912,303.806,1.31102,8.81912,303.806,1.31102,7.43348,303.767,1.31061,7.94932,304.156,1.31467,6.48705,304.382,1.31704,9.36742,304.508,1.31836,0.777075,290.475,1.16886,1.77503,290.078,1.16454,2.72509,290.467,1.16876
196.6,6.72737,303.866,1.31164,6.72737,303.866,1.31164,8.41841,304.201,1.31515,8.41164,304.404,1.31727,6.92779,304.614,1.31947,8.46515,304.59,1.31922,3.2588,290.359,1.1676,1.3817,290.062,1.16437,1.96438,290.889,1.17335
196.5,7.71222,304.605,1.31937,7.71222,304.605,1.31937,9.38702,304.404,1.31727,7.84677,305.534,1.32906,8.30575,305.341,1.32705,7.1976,304.889,1.32234,1.21197,290.308,1.16703,0.917302,290.553,1.16971,-0.322892,290.691,1.1712
196.4,9.51183,304.449,1.31774,9.51183,304.449,1.31774,5.31266,304.993,1.32342,7.51034,305.771,1.33153,6.05814,305.338,1.32702,7.89299,305.486,1.32856,4.24872,290.9,1.17347,1.6206,291.328,1.17811,1.75922,291.118,1.17583
196.3,9.17848,305.4,1.32767,9.17848,305.4,1.32767,7.9662,305.113,1.32467,7.63512,305.64,1.33017,6.84827,305.688,1.33067,9.8503,305.749,1.3313,2.15653,290.951,1.17402,1.30272,291.974,1.18511,0.191628,291.153,1.17621
196.2,8.93554,305.549,1.32921,8.93554,305.549,1.32921,8.75467,305.433,1.328,6.6802,305.747,1.33128,7.40005,306.036,1.33429,8.30113,306.233,1.33633,2.94753,291.425,1.17916,2.05594,290.627,1.17051,1.74945,291.289,1.17769
196.1,8.98656,305.769,1.33151,8.98656,305.769,1.33151,9.6133,305.787,1.3317,8.68398,306.395,1.33802,8.74098,306.421,1.33829,7.22276,306.63,1.34046,1.88073,291.833,1.18358,0.953553,291.83,1.18355,2.19672,291.531,1.18031
196,8.06631,306.032,1.33425,8.06631,306.032,1.33425,8.44854,306.234,1.33634,7.74397,306.715,1.34134,7.76714,306.927,1.34355,8.63932,306.875,1.34301,2.6885,291.723,1.18239,3.02396,292.486,1.19065,0.310895,292.24,1.18798
195.9,8.82331,306.488,1.33899,8.82331,306.488,1.33899,9.45232,306.524,1.33936,9.83073,307.171,1.34608,7.66304,307.199,1.34636,8.5704,307.551,1.35002,1.17694,292.464,1.1904,0.496911,292.684,1.19278,1.62515,292.249,1.18809
195.8,6.79556,306.789,1.34211,6.79556,306.789,1.34211,6.78133,306.928,1.34355,9.13642,307.469,1.34917,8.63564,307.242,1.34681,9.4444,307.716,1.35172,0.562233,292.636,1.19226,3.05941,292.456,1.19031,2.35863,292.712,1.19308
195.7,8.23514,306.803,1.34226,8.23514,306.803,1.34226,7.67041,307.288,1.34729,8.85009,308.004,1.35471,10.3987,307.792,1.35252,9.33212,307.879,1.35342,1.00039,293.084,1.1971,1.05689,292.623,1.19212,3.14514,292.794,1.19397
195.6,8.04895,307.969,1.35434,8.04895,307.969,1.35434,8.5526,307.481,1.34929,8.06015,308.416,1.35897,10.3285,308.048,1.35517,10.2827,308.33,1.35808,2.32514,293.377,1.20026,3.69406,293.464,1.2012,1.35235,293.241,1.19879
195.5,10.5487,308.108,1.35578,10.5487,308.108,1.35578,10.5871,307.985,1.35451,8.45388,308.735,1.36226,9.05813,308.63,1.36118,9.70926,308.806,1.363,1.358,292.998,1.19617,2.00343,293.139,1.19769,2.25553,293.367,1.20015
195.4,8.47568,308.248,1.35723,8.47568,308.248,1.35723,10.7774,308.201,1.35675,10.2672,309.149,1.36653,9.63225,309.438,1.36951,9.51655,309.074,1.36577,2.36063,293.811,1.20493,1.26522,294.211,1.20924,1.69028,293.564,1.20227
195.3,8.08949,308.689,1.36179,8.08949,308.689,1.36179,7.83889,309.168,1.36673,7.84112,309.39,1.36902,9.3522,309.235,1.36742,8.74797,309.242,1.3675,1.03165,293.9,1.20589,1.54655,293.803,1.20485,1.31014,294.452,1.21183
195.2,9.23952,309.35,1.36861,9.23952,309.35,1.36861,8.1563,308.863,1.36358,8.17237,309.663,1.37184,10.0362,309.636,1.37156,7.95651,309.601,1.3712,2.7337,294.19,1.20901,0.977315,294.183,1.20894,1.24734,294.092,1.20795
195.1,10.3885,309.525,1.37042,10.3885,309.525,1.37042,9.02895,309.378,1.3689,10.8983,310.36,1.37901,10.1367,309.942,1.37471,8.83265,310.006,1.37537,1.8724,294.424,1.21152,1.05963,294.417,1.21145,2.82636,294.109,1.20814
195,9.30788,309.369,1.36881,9.30788,309.369,1.36881,9.7419,309.34,1.36851,9.16835,310.456,1.38,8.53517,310.311,1.3785,8.44805,310.019,1.3755,1.2344,294.59,1.2133,1.53017,294.343,1.21065,0.433556,294.624,1.21367
194.9,8.62795,309.869,1.37395,8.62795,309.869,1.37395,7.86613,309.702,1.37224,9.01431,310.876,1.38431,6.51765,310.711,1.38261,9.32365,310.607,1.38155,1.46509,295.05,1.21825,2.22005,295.321,1.22115,0.641265,294.806,1.21563
194.8,9.91776,310.139,1.37674,9.91776,310.139,1.37674,11.1355,310.557,1.38104,9.50218,311.084,1.38645,5.67417,311.134,1.38696,10.7056,310.898,1.38453,2.54149,295.426,1.22228,0.298771,295.159,1.21941,1.75624,295.069,1.21845
194.7,7.69626,310.294,1.37833,7.69626,310.294,1.37833,8.27568,310.593,1.38141,10.376,311.503,1.39075,10.3163,311.196,1.3876,8.71419,311.305,1.38871,1.46292,295.986,1.22827,1.75718,295.738,1.22561,1.4369,295.256,1.22046
194.6,8.88914,310.898,1.38454,8.88914,310.898,1.38454,10.7315,310.866,1.38421,9.92411,311.813,1.39392,10.0883,311.496,1.39067,8.4966,311.566,1.39139,1.07295,296.236,1.23094,1.22022,295.581,1.22394,1.7261,296.123,1.22974
194.5,9.50662,311.1,1.38661,9.50662,311.1,1.38661,8.92636,311.57,1.39143,7.70365,312.021,1.39605,8.58253,312.135,1.39722,9.73218,312.159,1.39747,1.99571,296.684,1.23572,0.56822,296.139,1.2299,1.75002,296.127,1.22978
194.4,7.84817,311.807,1.39386,7.84817,311.807,1.39386,8.52964,311.312,1.38879,9.30273,313.053,1.4066,8.58656,312.511,1.40107,9.34092,312.501,1.40096,1.21703,296.736,1.23629,1.83687,296.811,1.23708,0.594137,296.325,1.2319
194.3,9.48988,312.292,1.39882,9.48988,312.292,1.39882,8.74348,311.81,1.39389,10.8004,313.047,1.40654,10.2894,313.063,1.4067,7.01026,313.159,1.40769,3.2785,297.288,1.24217,1.19665,296.94,1.23846,1.7815,297.261,1.24188
194.2,11.2458,312.678,1.40278,11.2458,312.678,1.40278,8.45388,312.695,1.40294,11.1052,313.579,1.41197,8.76937,313.793,1.41415,10.6961,313.733,1.41354,0.515338,297.698,1.24654,1.65856,297.955,1.24928,1.93543,297.58,1.24528
